delta time[s],outdoor temperature[°C],flow temperature boiler[°C],return flow temperature boiler[°C],return flow temperature[°C],room temperature[°C],pump I/O,boiler heating temperature[°C],flow temperature[°C],boiler I/O
5789050.9,17.279094,48.449805,40.423058,39.426007,20.377829,1,48.472171,46.442479,1
5789102,17.274833,48.450183,40.4172,39.422335,20.369352,1,48.480648,46.44176,1
5789266.9,17.261091,48.454539,40.413858,39.422252,20.355357,1,48.494643,46.445248,1
5789431.8,17.24735,48.459827,40.419695,39.427934,20.351143,1,48.498857,46.45071,1
5789713.7,17.223859,48.466489,40.427267,39.435206,20.346075,1,48.503925,46.457664,1
5789995.6,17.200368,48.472153,40.432842,39.440757,20.340207,1,48.509793,46.463239,1
5790954.3,17.120478,48.491853,40.451658,39.459787,20.319465,1,48.530535,46.482794,1
5792120.5,17.023294,48.515966,40.475008,39.483282,20.294532,1,48.555468,46.506711,1
5792400,17,48.521762,40.480627,39.488933,20.288572,1,48.561428,46.512459,1
5792400,17,48.521762,40.480627,39.488933,20.288572,1,48.561428,46.512459,1
5792400,17,48.521762,40.480627,39.488933,20.288572,1,48.561428,46.512459,1
5793566.2,16.676056,48.593873,40.545864,39.555898,20.206604,1,48.643396,46.582702,1
5795898.6,16.028168,48.752732,40.697219,39.709013,20.039013,1,48.810987,46.739897,1
5796000,16,48.760113,40.704481,39.716295,20.031615,1,48.818385,46.747274,1
5796000,16,48.760113,40.704481,39.716295,20.031615,1,48.818385,46.747274,1
5796000,16,48.760113,40.704481,39.716295,20.031615,1,48.818385,46.747274,1
5796699.7,16.077747,48.756473,40.708773,39.718429,20.048625,1,48.801375,46.746162,1
5798099.2,16.23324,48.723182,40.681732,39.689577,20.090956,1,48.759044,46.714463,1
5799498.6,16.388733,48.680871,40.638039,39.646408,20.130232,1,48.719768,46.671628,1
5799600,16.4,48.677537,40.634373,39.642852,20.132981,1,48.717019,46.668193,1
5799600,16.4,48.677537,40.634373,39.642852,20.132981,1,48.717019,46.668193,1
5799600,16.4,48.677537,40.634373,39.642852,20.132981,1,48.717019,46.668193,1
5801675,16.169441,48.726856,40.677999,39.687943,20.075191,1,48.774809,46.715911,1
5803200,16,48.765334,40.713251,39.724005,20.032178,1,48.817822,46.75353,1
5803200,16,48.765334,40.713251,39.724005,20.032178,1,48.817822,46.75353,1
5803200,16,48.765334,40.713251,39.724005,20.032178,1,48.817822,46.75353,1
5806560.7,16.933525,48.554435,40.520786,39.526925,20.269273,1,48.580727,46.547613,1
5806800,17,48.539358,40.506994,39.512812,20.286167,1,48.563833,46.532881,1
5806800,17,48.539358,40.506994,39.512812,20.286167,1,48.563833,46.532881,1
5810092.8,16.176808,48.71898,40.667237,39.677999,20.078037,1,48.771963,46.707098,1
5810400,16.1,48.735862,40.682368,39.693575,20.058596,1,48.791404,46.723494,1
5810400,16.1,48.735862,40.682368,39.693575,20.058596,1,48.791404,46.723494,1
5810400,16.1,48.735862,40.682368,39.693575,20.058596,1,48.791404,46.723494,1
5811321.8,16.586495,48.648125,40.613613,39.619876,20.176696,1,48.673304,46.641552,1
5813165.3,17.559484,48.415768,40.398062,39.399959,20.431014,1,48.418986,46.413189,1
5814000,18,48.301528,40.285245,39.287008,20.545123,1,48.304877,46.298949,1
5814000,18,48.301528,40.285245,39.287008,20.545123,1,48.304877,46.298949,1
5814000,18,48.301528,40.285245,39.287008,20.545123,1,48.304877,46.298949,1
5814277.4,18.077051,48.512181,40.418749,39.440107,20.658341,1,48.653966,46.482985,1
5814618.2,18.171722,48.82018,40.674871,39.712764,20.844748,1,49.035586,46.778582,1
5814959,18.266393,49.16127,41.021493,40.059016,21.084329,1,49.364032,47.123079,1
5815299.8,18.361065,49.491271,41.35251,40.38826,21.322883,1,49.693505,47.451697,1
5816417.8,18.671615,50.57923,42.431727,41.470627,22.094372,1,50.785317,48.53906,1
5817600,19,51.73076,43.575512,42.616865,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.730759,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575512,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575513,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575513,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575513,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575513,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575513,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575513,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575513,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575513,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575513,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575513,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575513,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575513,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19,51.73076,43.575513,42.616864,22.910612,1,51.939388,49.689751,1
5817600,19.000001,51.73076,43.575513,42.616864,22.910612,1,51.939388,49.689752,1
5817600,19.000001,51.73076,43.575513,42.616864,22.910613,1,51.939387,49.689752,1
5817600,19.000001,51.730761,43.575514,42.616865,22.910613,1,51.939387,49.689752,1
5817600,19.000003,51.730762,43.575515,42.616867,22.910614,1,51.939386,49.689754,1
5817600,19.000007,51.730766,43.57552,42.616871,22.910617,1,51.939383,49.689758,1
5817600,19.000017,51.730774,43.575532,42.616882,22.910625,1,51.939375,49.689768,1
5817600,19.000027,51.730786,43.575543,42.616893,22.910633,1,51.939367,49.689779,1
5817600.1,19.000048,51.730808,43.575565,42.616915,22.910649,1,51.939351,49.689799,1
5817600.1,19.00009,51.730944,43.575612,42.61696,22.910681,1,51.939319,49.689841,1
5817600.1,19.00009,51.730944,43.575612,42.61696,22.910681,1,51.939319,49.689841,1
5817600.1,19.00009,51.730944,43.575612,42.61696,22.910681,1,51.939319,49.689841,1
5817600.1,19.00009,51.730944,43.575612,42.61696,22.910681,1,51.939319,49.689841,1
5817600.1,19.00009,51.730944,43.575612,42.61696,22.910681,1,51.939319,49.689841,1
5817600.1,19.00009,51.730944,43.575612,42.61696,22.910681,1,51.939319,49.689841,1
5817600.1,19.00009,51.730944,43.575612,42.61696,22.910681,1,51.939319,49.689841,1
5817600.1,19.00009,51.730944,43.575612,42.61696,22.910681,1,51.939319,49.689841,1
5817600.1,19.00009,51.730944,43.575612,42.61696,22.910681,1,51.939319,49.689842,1
5817600.1,19.00009,51.730945,43.575613,42.61696,22.910681,1,51.939319,49.689842,1
5817600.1,19.000092,51.730946,43.575614,42.616962,22.910682,1,51.939318,49.689843,1
5817600.1,19.000097,51.730953,43.57562,42.616968,22.910687,1,51.939313,49.689849,1
5817600.1,19.000106,51.730965,43.57563,42.616977,22.910693,1,51.939307,49.689857,1
5817600.1,19.000122,51.73099,43.575648,42.616994,22.910706,1,51.939294,49.689873,1
5817600.1,19.000127,51.730995,43.575653,42.616999,22.910709,1,51.939291,49.689878,1
5817600.1,19.000132,51.730999,43.575659,42.617004,22.910713,1,51.939287,49.689883,1
5817600.2,19.000156,51.731023,43.575685,42.61703,22.910731,1,51.939269,49.689907,1
5817600.2,19.000224,51.731089,43.575761,42.617103,22.910784,1,51.939216,49.689976,1
5817600.6,19.000565,51.731416,43.576139,42.617466,22.911044,1,51.938956,49.690318,1
5817602.4,19.002268,51.733009,43.578028,42.619282,22.912348,1,51.937652,49.692027,1
5817610.8,19.010153,51.739476,43.586717,42.627626,22.918385,1,51.931615,49.699876,1
5817645.1,19.042636,51.756052,43.621232,42.659962,22.943421,1,51.906579,49.727507,1
5817669.3,19.065448,51.761757,43.643755,42.6796,22.960952,1,51.889048,49.7406,1
5817693.5,19.088261,51.765449,43.663822,42.695325,22.977907,1,51.872093,49.748448,1
5817729.7,19.122479,51.768616,43.687457,42.7117,23.001586,1,51.848414,49.754918,1
5817740.6,19.132744,51.768996,43.692908,42.715136,23.008254,1,51.841746,49.756073,1
5817751.4,19.143009,51.768962,43.697635,42.718053,23.014727,1,51.835273,49.756966,1
5817767.7,19.158408,51.768413,43.703529,42.721576,23.024079,1,51.825921,49.757769,1
5817784,19.173806,51.767329,43.708162,42.724173,23.033008,1,51.816992,49.757914,1
5817855.9,19.241728,51.758117,43.717858,42.727196,23.067776,1,51.782224,49.752565,1
5817927.9,19.30965,51.743685,43.714573,42.719933,23.096013,1,51.753987,49.74026,1
5817999.8,19.377573,51.727061,43.703824,42.706962,23.119526,1,51.730474,49.724525,1
5818091.1,19.463814,51.705031,43.685007,42.686911,23.145306,1,51.704694,49.702893,1
5818270.4,19.633148,51.661592,43.64358,42.644891,23.190498,1,51.659502,49.65975,1
5818613.3,19.957003,51.580516,43.564357,42.565397,23.273052,1,51.576948,49.578996,1
5819367.4,20.669245,51.404153,43.39449,42.394232,23.456173,1,51.393827,49.404117,1
5821113,22.317813,50.995205,43.00041,41.997072,23.880413,1,50.969587,48.998315,1
5821200,22.4,50.974794,42.980735,41.97724,23.901575,1,50.948425,48.978051,1
5821200,22.4,50.974794,42.980735,41.97724,23.901575,1,50.948425,48.978051,1
5824800,20,51.498652,43.445514,42.457171,23.294204,1,51.555796,49.48544,1
5824800,20,51.498652,43.445514,42.457171,23.294204,1,51.555796,49.48544,1
5824800,20,51.498652,43.445514,42.457171,23.294204,1,51.555796,49.48544,1
5825317.1,19.856362,51.546329,43.495842,42.506785,23.25247,1,51.59753,49.534348,1
5826351.3,19.569085,51.622943,43.574192,42.584364,23.179889,1,51.670111,49.611637,1
5828400,19,51.762083,43.708072,42.719255,23.03505,1,51.81495,49.7495,1
5828400,19,51.762083,43.708072,42.719255,23.03505,1,51.81495,49.7495,1
5828400,19,51.762083,43.708072,42.719255,23.03505,1,51.81495,49.7495,1
5830206.5,19.501819,51.661304,43.622699,42.629938,23.158666,1,51.691334,49.653305,1
5832710.1,20.19724,51.492012,43.462812,42.467781,23.338958,1,51.511042,49.486198,1
5835213.6,20.892662,51.316806,43.291508,42.295919,23.516963,1,51.333037,49.311693,1
5835600,21,51.289606,43.264744,42.269122,23.544356,1,51.305644,49.284559,1
5835600,21,51.289606,43.264744,42.269122,23.544356,1,51.305644,49.284559,1
5835600,21,51.289606,43.264744,42.269122,23.544356,1,51.305644,49.284559,1
5836351.1,21,51.280329,43.251703,42.257097,23.547109,1,51.302891,49.273981,1
5837853.2,21,51.277393,43.246126,42.252337,23.54606,1,51.30394,49.270325,1
5839200,21,51.279195,43.249146,42.255006,23.546195,1,51.303805,49.2725,1
5839200,21,51.279195,43.249146,42.255006,23.546195,1,51.303805,49.2725,1
5839200,21,51.279195,43.249146,42.255006,23.546195,1,51.303805,49.2725,1
5840702.1,20.791374,51.324568,43.289539,42.296647,23.493728,1,51.356272,49.31645,1
5842800,20.5,51.393997,43.354675,42.362806,23.418953,1,51.431047,49.384801,1
5842800,20.5,51.393997,43.354675,42.362806,23.418953,1,51.431047,49.384801,1
5845093.2,20.340747,51.438692,43.400442,42.408167,23.376997,1,51.473003,49.430006,1
5849679.7,20.022242,51.518276,43.47774,42.485867,23.295372,1,51.554628,49.509121,1
5850000,20,51.523352,43.482434,42.490651,23.289779,1,51.560221,49.51409,1
5850000,20,51.523352,43.482434,42.490651,23.289779,1,51.560221,49.51409,1
5850000,20,51.523352,43.482434,42.490651,23.289779,1,51.560221,49.51409,1
5851375.9,19.38847,51.659499,43.605193,42.616768,23.13509,1,51.71491,49.64652,1
5853600,18.4,51.898867,43.831703,42.846285,22.880646,1,51.969354,49.882811,1
5853600,18.4,51.898867,43.831703,42.846285,22.880646,1,51.969354,49.882811,1
5853736.3,18.309148,51.918628,43.849968,42.864876,22.858746,1,51.991254,49.902111,1
5854008.8,18.127445,51.960623,43.888593,42.904307,22.812266,1,52.037734,49.943176,1
5855368.6,17.22092,52.185749,44.104126,43.12204,22.577323,1,52.272677,50.16629,1
5857200,16,52.490023,44.398325,43.418219,22.26371,1,52.58629,50.46846,1
5857200,16,52.490023,44.398325,43.418219,22.26371,1,52.58629,50.46846,1
5857200,16,52.490023,44.398325,43.418219,22.26371,1,52.58629,50.46846,1
5857421.8,15.938385,52.515507,44.426784,43.445869,22.243953,1,52.606047,50.495104,1
5857865.4,15.815155,52.554444,44.470673,43.488206,22.213338,1,52.636662,50.535606,1
5858693.5,15.585136,52.608673,44.523255,43.540888,22.156963,1,52.693037,50.589201,1
5859521.6,15.355117,52.666978,44.578232,43.596804,22.095333,1,52.754667,50.646926,1
5860739.2,15.016889,52.75052,44.660051,43.678765,22.010403,1,52.839597,50.73004,1
5860800,15,52.754631,44.664161,43.682849,22.006316,1,52.843684,50.73414,1
5860800,15,52.754631,44.664161,43.682849,22.006316,1,52.843684,50.73414,1
5861436.4,14.982323,52.768564,44.681444,43.699253,21.998424,1,52.851576,50.749319,1
5862709.1,14.946969,52.780825,44.696414,43.713364,21.990384,1,52.859616,50.762355,1
5864299.9,14.902779,52.789287,44.702814,43.720314,21.978905,1,52.871095,50.770208,1
5864400,14.9,52.789605,44.70283,43.720416,21.978136,1,52.871864,50.770438,1
5864400,14.9,52.789605,44.70283,43.720416,21.978136,1,52.871864,50.770438,1
5864400,14.9,52.789605,44.70283,43.720416,21.978136,1,52.871864,50.770438,1
5865225.5,14.693619,52.833345,44.741262,43.760199,21.926879,1,52.923121,50.81265,1
5866876.6,14.280857,52.933691,44.835846,43.856184,21.819927,1,53.030073,50.911647,1
5868000,14,53.004705,44.905002,43.925668,21.74756,1,53.10244,50.98233,1
5868000,14,53.004705,44.905002,43.925668,21.74756,1,53.10244,50.98233,1
5868000,14,53.004705,44.905002,43.925668,21.74756,1,53.10244,50.98233,1
5869651,13.541376,53.117078,45.012791,44.034411,21.630366,1,53.219634,51.09363,1
5871600,13,53.250772,45.141336,44.164023,21.491508,1,53.358492,51.226171,1
5871600,13,53.250772,45.141336,44.164023,21.491508,1,53.358492,51.226171,1
5871600,13,53.250772,45.141336,44.164023,21.491508,1,53.358492,51.226171,1
5871626.7,13.002972,53.241908,45.142547,44.164344,21.489409,1,53.316013,51.223991,1
5871660.8,13.006752,53.224991,45.143088,44.162634,21.486457,1,53.262257,51.216738,1
5871694.8,13.010533,53.20057,45.140407,44.155317,21.482405,1,53.209601,51.200248,1
5871728.8,13.014313,53.173163,45.132234,44.140941,21.47638,1,53.158918,51.17646,1
5871798.4,13.022045,53.110589,45.096511,44.094846,21.457358,1,53.06197,51.118091,1
5871971,13.041223,52.93354,44.94721,43.935529,21.382809,1,52.848852,50.94672,1
5872342.9,13.082542,52.53219,44.551912,43.53818,21.169722,1,52.442153,50.545671,1
5872917.4,13.146376,51.919629,43.940189,42.926992,20.826436,1,51.827916,49.933843,1
5873944.3,13.260482,50.824766,42.856899,41.841203,20.223134,1,50.719643,48.84138,1
5875200,13.4,49.48576,41.531807,40.512867,19.485539,1,49.364461,47.505081,1
5875200,13.4,49.485755,41.531807,40.512863,19.485539,1,49.364461,47.505081,1
5875200,13.4,49.485755,41.531807,40.512863,19.485539,1,49.364461,47.505081,1
5875221.6,13.391616,49.470052,41.508357,40.489837,19.472033,1,49.377967,47.484058,1
5875264.7,13.374848,49.447546,41.46308,40.447545,19.445439,1,49.404561,47.449381,1
5875307.8,13.358079,49.436172,41.423725,40.415006,19.42065,1,49.42935,47.429121,1
5875350.9,13.341311,49.428854,41.394366,40.393738,19.399103,1,49.450897,47.418719,1
5875394,13.324543,49.425197,41.375409,40.380937,19.381017,1,49.468983,47.412536,1
5875437.2,13.307774,49.424739,41.364117,40.373469,19.365908,1,49.484092,47.409563,1
5875480.3,13.291006,49.426422,41.357772,40.369868,19.353382,1,49.496618,47.409607,1
5875590.1,13.248303,49.434934,41.354829,40.37126,19.329942,1,49.520058,47.416245,1
5875699.9,13.2056,49.446226,41.362669,40.380481,19.314376,1,49.535624,47.427066,1
5875902.3,13.126875,49.4673,41.382747,40.400918,19.292652,1,49.557348,47.448108,1
5876104.8,13.048151,49.487302,41.402838,40.42092,19.27305,1,49.57695,47.468167,1
5876537,12.880055,49.52896,41.443178,40.461469,19.230079,1,49.619921,47.509501,1
5877259.4,12.599123,49.598572,41.510132,40.529032,19.157674,1,49.692326,47.578588,1
5878450.4,12.135958,49.713563,41.621032,40.640756,19.038663,1,49.811337,47.692687,1
5878800,12,49.747349,41.65366,40.673601,19.003782,1,49.846218,47.726207,1
5878800,12,49.747349,41.65366,40.673601,19.003782,1,49.846218,47.726207,1
5878800,12,49.747349,41.65366,40.673601,19.003782,1,49.846218,47.726207,1
5882400,11,50.000347,41.900157,40.921322,18.745888,1,50.104112,47.97815,1
5882400,11,50.000347,41.900157,40.921322,18.745888,1,50.104112,47.97815,1
5882400,11,50.000347,41.900157,40.921322,18.745888,1,50.104112,47.97815,1
5886000,12,49.777426,41.699304,40.714839,18.99986,1,49.85014,47.761249,1
5886000,12,49.777426,41.699304,40.714839,18.99986,1,49.85014,47.761249,1
5886000,12,49.777426,41.699304,40.714839,18.99986,1,49.85014,47.761249,1
5886756.6,12,49.767251,41.684965,40.701615,19.002651,1,49.847349,47.749631,1
5888269.9,12,49.764021,41.678855,40.696396,19.001424,1,49.848576,47.745616,1
5889600,12,49.765953,41.682065,40.699239,19.00158,1,49.84842,47.74794,1
5889600,12,49.765953,41.682065,40.699239,19.00158,1,49.84842,47.74794,1
5891113.3,12.420352,49.673094,41.598684,40.613442,19.107946,1,49.742054,47.657692,1
5893200,13,49.5345,41.468352,40.481112,19.256889,1,49.593111,47.521111,1
5893200,13,49.5345,41.468352,40.481112,19.256889,1,49.593111,47.521111,1
5895101,12.471954,49.637348,41.552629,40.570288,19.125621,1,49.724379,47.618508,1
5896800,12,49.740926,41.644908,40.665481,19.005855,1,49.844145,47.718974,1
5896800,12,49.740926,41.644908,40.665481,19.005855,1,49.844145,47.718974,1
5896800,12,49.740926,41.644908,40.665481,19.005855,1,49.844145,47.718974,1
5896843.1,12.083847,49.744097,41.649627,40.670051,19.007447,1,49.842553,47.723172,1
5896929.4,12.251541,49.743524,41.65755,40.67654,19.026702,1,49.823298,47.726788,1
5897015.6,12.419235,49.728301,41.659193,40.674278,19.070684,1,49.779316,47.717752,1
5897138.4,12.657992,49.687092,41.641372,40.649389,19.145241,1,49.704759,47.682428,1
5897261.2,12.896749,49.633675,41.601271,40.604689,19.21655,1,49.63345,47.631582,1
5897409.6,13.185395,49.563057,41.537831,40.539087,19.296146,1,49.553854,47.562483,1
5897744.9,13.83721,49.400685,41.382181,40.381716,19.465488,1,49.384512,47.401234,1
5898571.2,15.444013,49.002439,40.997361,39.994284,19.878029,1,48.971971,47.005965,1
5900400,19,48.121901,40.149439,39.139338,20.79418,1,48.05582,46.132172,1
5900400,19,48.121901,40.149439,39.139338,20.79418,1,48.05582,46.132172,1
5900400,19,48.121901,40.149439,39.139338,20.79418,1,48.05582,46.132172,1
5900569.3,19,48.203362,40.159281,39.166053,20.857649,1,48.274498,46.186479,1
5900774.1,19,48.35491,40.239894,39.267465,20.937838,1,48.535583,46.31811,1
