delta time[s],outdoor temperature[°C],flow temperature[°C],return flow temperature[°C],f-r diff[K],room temperature[°C],pump I/O,boiler heating temperature[°C],pressure[bar],drinking water temperature boiler[°C]
20160000,8.5,54.305927,46.03432,8.2716075,20.210541,1,54.639459,1.0458507,1
20160122,8.4830047,54.355453,46.137152,8.2183003,20.260722,1,54.589278,1.0458536,1
20160196,8.4728075,54.375941,46.189275,8.1866659,20.286454,1,54.563546,1.0458568,1
20160269,8.4626103,54.385283,46.221477,8.1638055,20.303133,1,54.546867,1.0458606,1
20160361,8.4498872,54.39139,46.239777,8.1516133,20.313338,1,54.536662,1.0458626,1
20160452,8.4371641,54.39377,46.246696,8.1470737,20.316212,1,54.533788,1.0458631,1
20160744,8.3966085,54.401228,46.25549,8.1457378,20.30947,1,54.54053,1.045863,1
20161036,8.356053,54.410856,46.262665,8.1481909,20.297222,1,54.552778,1.0458616,1
20161597,8.2782296,54.43055,46.282379,8.1481711,20.277528,1,54.572472,1.04586,1
20162512,8.1511756,54.461951,46.312259,8.1496925,20.244856,1,54.605144,1.045857,1
20163600,8,54.499481,46.348414,8.1510674,20.205988,1,54.644012,1.0458536,1
20163600,8,54.499481,46.348414,8.1510674,20.205988,1,54.644012,1.0458536,1
20163600,8,54.499481,46.348414,8.1510674,20.205988,1,54.644012,1.0458536,1
20165088,7.8760285,54.532668,46.381804,8.1508636,20.173763,1,54.676237,1.0458508,1
20167200,7.7,54.57745,46.425683,8.1517667,20.128526,1,54.721474,1.0458469,1
20167200,7.7,54.57745,46.425683,8.1517667,20.128526,1,54.721474,1.0458469,1
20167200,7.7,54.57745,46.425683,8.1517667,20.128526,1,54.721474,1.0458469,1
20170175,8.1132385,54.483599,46.340246,8.1433531,20.233311,1,54.616689,1.0458562,1
20170800,8.2,54.463676,46.321978,8.141698,20.255352,1,54.594648,1.0458582,1
20170800,8.2,54.463676,46.321978,8.141698,20.255352,1,54.594648,1.0458582,1
20170800,8.2,54.463676,46.321978,8.141698,20.255352,1,54.594648,1.0458582,1
20174400,8.6,54.361887,46.22274,8.1391475,20.35874,1,54.49126,1.0458673,1
20178000,9,54.261385,46.125323,8.1360625,20.461749,1,54.388251,1.0458764,1
20178000,9,54.261385,46.125323,8.1360625,20.461749,1,54.388251,1.0458764,1
20181600,8.2,54.453251,46.306152,8.1470991,20.257162,1,54.592838,1.0458583,1
20181600,8.2,54.453251,46.306152,8.1470991,20.257162,1,54.592838,1.0458583,1
20181600,8.2,54.453251,46.306152,8.1470991,20.257162,1,54.592838,1.0458583,1
20185200,8,54.503312,46.354476,8.1488351,20.205554,1,54.644446,1.0458537,1
20185200,8,54.503312,46.354476,8.1488351,20.205554,1,54.644446,1.0458537,1
20186280,8.45,54.41059,46.275199,8.1353916,20.317229,1,54.532771,1.0458638,1
20188440,9.35,54.191199,46.068155,8.1230436,20.550306,1,54.299694,1.0458846,1
20188800,9.5,54.151039,46.028394,8.1226455,20.59003,1,54.25997,1.0458881,1
20188800,9.5,54.151039,46.028394,8.1226455,20.59003,1,54.25997,1.0458881,1
20188800,9.5,54.151039,46.028394,8.1226455,20.59003,1,54.25997,1.0458881,1
20191432,8.7689237,54.303631,46.157769,8.1458618,20.405151,1,54.444849,1.0458713,1
20192400,8.5,54.361944,46.208732,8.1532115,20.336857,1,54.513143,1.0458652,1
20192400,8.5,54.361944,46.208732,8.1532115,20.336857,1,54.513143,1.0458652,1
20192400,8.5,54.361944,46.208732,8.1532115,20.336857,1,54.513143,1.0458652,1
20196000,8.7,54.333686,46.19313,8.140556,20.384282,1,54.465718,1.0458696,1
20196000,8.7,54.333686,46.19313,8.140556,20.384282,1,54.465718,1.0458696,1
20196000,8.7,54.333686,46.19313,8.140556,20.384282,1,54.465718,1.0458696,1
20199600,8.7,54.332001,46.190944,8.1410571,20.385036,1,54.464964,1.0458697,1
20199600,8.7,54.332001,46.190944,8.1410571,20.385036,1,54.464964,1.0458697,1
20203200,8.6,54.355568,46.212904,8.1426632,20.359516,1,54.490484,1.0458674,1
20206800,8.5,54.379812,46.235903,8.1439087,20.333893,1,54.516107,1.0458651,1
20206800,8.5,54.379812,46.235903,8.1439087,20.333893,1,54.516107,1.0458651,1
20214000,8.85,54.296803,46.158179,8.1386239,20.423223,1,54.426777,1.0458731,1
20221200,9.2,54.211669,46.077202,8.1344675,20.512887,1,54.337113,1.045881,1
20221200,9.2,54.211669,46.077202,8.1344675,20.512887,1,54.337113,1.045881,1
20224800,9.1,54.235223,46.099158,8.1360652,20.487386,1,54.362614,1.0458788,1
20224800,9.1,54.235223,46.099158,8.1360652,20.487386,1,54.362614,1.0458788,1
20224800,9.1,54.235223,46.099158,8.1360652,20.487386,1,54.362614,1.0458788,1
20228400,8.7,54.327176,46.183569,8.1436062,20.385797,1,54.464203,1.0458697,1
20228400,8.7,54.327176,46.183569,8.1436062,20.385797,1,54.464203,1.0458697,1
20232000,9,54.260889,46.124244,8.1366448,20.46143,1,54.38857,1.0458765,1
20232000,9,54.260889,46.124244,8.1366448,20.46143,1,54.38857,1.0458765,1
20235600,9,54.257533,46.119253,8.1382807,20.462129,1,54.387871,1.0458765,1
20235600,9,54.257533,46.119253,8.1382807,20.462129,1,54.387871,1.0458765,1
20239200,8.7,54.328301,46.185248,8.1430531,20.385567,1,54.464433,1.0458697,1
20239200,8.7,54.328301,46.185248,8.1430531,20.385567,1,54.464433,1.0458697,1
20242800,8.7,54.331812,46.19056,8.1412526,20.384946,1,54.465054,1.0458697,1
20242800,8.7,54.331812,46.19056,8.1412526,20.384946,1,54.465054,1.0458697,1
20246400,9.1,54.237423,46.102499,8.1349233,20.487016,1,54.362984,1.0458788,1
20246400,9.1,54.237423,46.102499,8.1349233,20.487016,1,54.362984,1.0458788,1
20250000,9.7,54.090988,45.96296,8.1280282,20.640863,1,54.209137,1.0458924,1
20250000,9.7,54.090988,45.96296,8.1280282,20.640863,1,54.209137,1.0458924,1
20253600,9,54.249173,46.106513,8.1426603,20.463487,1,54.386513,1.0458766,1
20253600,9,54.249173,46.106513,8.1426603,20.463487,1,54.386513,1.0458766,1
20257200,8.2,54.446168,46.295054,8.1511146,20.257915,1,54.592085,1.0458585,1
20257200,8.2,54.446168,46.295054,8.1511146,20.257915,1,54.592085,1.0458585,1
20260800,8.2,54.455809,46.309804,8.1460051,20.256409,1,54.593591,1.0458584,1
20260800,8.2,54.455809,46.309804,8.1460051,20.256409,1,54.593591,1.0458584,1
20264400,7.6,54.597938,46.442994,8.1549441,20.103606,1,54.746394,1.0458449,1
20264400,7.6,54.597938,46.442994,8.1549441,20.103606,1,54.746394,1.0458449,1
20268000,8.2,54.463171,46.321155,8.1420156,20.255366,1,54.594634,1.0458585,1
20268000,8.2,54.463171,46.321155,8.1420156,20.255366,1,54.594634,1.0458585,1
20271600,9,54.267361,46.134393,8.1329685,20.460735,1,54.389265,1.0458767,1
20271600,9,54.267361,46.134393,8.1329685,20.460735,1,54.389265,1.0458767,1
20275200,10,54.021509,45.89897,8.122539,20.7173,1,54.1327,1.0458994,1
20275200,10,54.021509,45.89897,8.122539,20.7173,1,54.1327,1.0458994,1
20276280,10,54.010356,45.882394,8.1279618,20.719624,1,54.130376,1.0458995,1
20278440,10,54.007917,45.877489,8.1304283,20.71851,1,54.13149,1.0458993,1
20278800,10,54.009758,45.879909,8.1298491,20.717726,1,54.132274,1.0458992,1
20278800,10,54.009758,45.879909,8.1298491,20.717726,1,54.132274,1.0458992,1
20278800,10,54.009758,45.879909,8.1298491,20.717726,1,54.132274,1.0458992,1
20282400,9.7,54.079928,45.945904,8.1340238,20.642395,1,54.207605,1.0458926,1
20282400,9.7,54.079928,45.945904,8.1340238,20.642395,1,54.207605,1.0458926,1
20286000,9.6,54.107036,45.973256,8.1337793,20.61629,1,54.23371,1.0458903,1
20286000,9.6,54.107036,45.973256,8.1337793,20.61629,1,54.23371,1.0458903,1
20289600,9.6,54.108329,45.975281,8.1330479,20.616149,1,54.233851,1.0458903,1
20289600,9.6,54.108329,45.975281,8.1330479,20.616149,1,54.233851,1.0458903,1
20289600,9.6,54.108329,45.975281,8.1330479,20.616149,1,54.233851,1.0458903,1
20293200,9,54.250132,46.107835,8.1422963,20.463159,1,54.386841,1.0458768,1
20293200,9,54.250132,46.107835,8.1422963,20.463159,1,54.386841,1.0458768,1
20296800,8.7,54.328049,46.184717,8.1433319,20.385425,1,54.464575,1.0458699,1
20296800,8.7,54.328049,46.184717,8.1433319,20.385425,1,54.464575,1.0458699,1
20296800,8.7,54.328049,46.184717,8.1433319,20.385425,1,54.464575,1.0458699,1
20300400,9,54.260922,46.124306,8.1366154,20.461441,1,54.388559,1.0458767,1
20300400,9,54.260922,46.124306,8.1366154,20.461441,1,54.388559,1.0458767,1
20300724,9.018,53.966701,45.910551,8.0561503,20.347421,1,53.962579,1.0459137,1
20301372,9.054,53.29821,45.297531,8.0006786,20.006351,1,53.223649,1.0459802,1
20302189,9.0993864,52.424483,44.402453,8.0220302,19.486903,1,52.381506,1.0460501,1
20303006,9.1447728,51.573655,43.573119,8.0005357,19.005228,1,51.501589,1.0461253,1
20304000,9.2,50.52503,42.531889,7.9931401,18.404176,1,50.445824,1.046242,1
20304000,9.2,50.525029,42.531889,7.9931399,18.404176,1,50.445824,1.046242,1
20304000,9.2,50.525029,42.531889,7.9931399,18.404176,1,50.445824,1.046242,1
20304389,9.2,50.468722,42.390113,8.0786092,18.314506,1,50.535494,1.0462427,1
20305167,9.2,50.45218,42.324684,8.1274957,18.264254,1,50.585746,1.0462425,1
20305946,9.2,50.465943,42.366486,8.0994574,18.29039,1,50.55961,1.0462417,1
20306987,9.2,50.45578,42.340834,8.1149458,18.277323,1,50.572677,1.0462427,1
20308028,9.2,50.463092,42.356815,8.1062772,18.283978,1,50.566022,1.0462418,1
20309575,9.2,50.457792,42.346788,8.1110039,18.280756,1,50.569244,1.0462426,1
20311200,9.2,50.459029,42.348453,8.1105768,18.280862,1,50.569138,1.0462423,1
20311200,9.2,50.459029,42.348453,8.1105768,18.280862,1,50.569138,1.0462423,1
20311200,9.2,50.459029,42.348453,8.1105768,18.280862,1,50.569138,1.0462423,1
20313323,9.4358371,50.406377,42.301606,8.104771,18.341676,1,50.508324,1.0462502,1
20314800,9.6,50.368212,42.266578,8.1016342,18.384021,1,50.465979,1.0462558,1
20314800,9.6,50.368212,42.266578,8.1016342,18.384021,1,50.465979,1.0462558,1
20315880,9.57,50.367935,42.262303,8.1056322,18.377645,1,50.472355,1.0462558,1
20318040,9.51,50.381092,42.273215,8.1078772,18.361375,1,50.488625,1.0462538,1
20318400,9.5,50.384891,42.277334,8.1075573,18.358278,1,50.491722,1.0462532,1
20318400,9.5,50.384891,42.277334,8.1075573,18.358278,1,50.491722,1.0462532,1
20318400,9.5,50.384891,42.277334,8.1075573,18.358278,1,50.491722,1.0462532,1
20322000,9.5,50.385625,42.27903,8.1065952,18.358946,1,50.491054,1.0462531,1
20322000,9.5,50.385625,42.27903,8.1065952,18.358946,1,50.491054,1.0462531,1
20325600,10,50.267805,42.168968,8.0988364,18.486694,1,50.363306,1.0462706,1
20325600,10,50.267805,42.168968,8.0988364,18.486694,1,50.363306,1.0462706,1
20325600,10,50.267805,42.168968,8.0988364,18.486694,1,50.363306,1.0462706,1
20325924,9.973,50.267457,42.16589,8.1015672,18.482248,1,50.367752,1.0462706,1
20326572,9.919,50.276366,42.170849,8.1055166,18.467383,1,50.382617,1.0462691,1
20328580,9.7516606,50.320421,42.214361,8.10606,18.42365,1,50.42635,1.0462627,1
20329200,9.7,50.336454,42.232045,8.1044089,18.410608,1,50.439392,1.0462604,1
20329200,9.7,50.336454,42.232045,8.1044089,18.410608,1,50.439392,1.0462604,1
20329200,9.7,50.336454,42.232045,8.1044089,18.410608,1,50.439392,1.0462604,1
20329229,9.69433,50.348319,42.23278,8.1155392,18.411057,1,50.487543,1.0462592,1
20329287,9.68299,50.384626,42.23839,8.1462363,18.41388,1,50.58192,1.046254,1
20329376,9.6657947,50.463263,42.272338,8.1909243,18.429319,1,50.713869,1.0462401,1
20329464,9.6485994,50.551777,42.340354,8.2114228,18.459372,1,50.831205,1.0462256,1
20329686,9.6055639,50.793176,42.565517,8.2276592,18.567308,1,51.092144,1.0461899,1
20330000,9.544495,51.139245,42.910358,8.2288874,18.747741,1,51.43516,1.046125,1
20330442,9.458459,51.621408,43.390056,8.2313518,19.001662,1,51.918689,1.0460844,1
20331317,9.2884021,52.575189,44.334154,8.2410352,19.499818,1,52.878164,1.0460021,1
20332800,9,54.193121,45.939215,8.2539062,20.346924,1,54.503076,1.0458639,1
20332800,9,54.193121,45.939215,8.2539062,20.346924,1,54.503076,1.0458639,1
20332800,9,54.193121,45.939215,8.2539062,20.346924,1,54.503076,1.0458639,1
20332946,9.0283571,54.235305,46.037985,8.1973201,20.408164,1,54.441836,1.045868,1
20333033,9.0453714,54.249949,46.084936,8.165013,20.440036,1,54.409964,1.045872,1
20333060,9.0504756,54.25102,46.094084,8.1569363,20.447618,1,54.402382,1.0458735,1
20333086,9.0555799,54.25171,46.100857,8.1508533,20.454208,1,54.395792,1.0458747,1
20333217,9.0811013,54.249152,46.114168,8.1349841,20.476919,1,54.373081,1.045878,1
20333348,9.1066227,54.241503,46.110039,8.1314644,20.488422,1,54.361578,1.0458793,1
20333572,9.150078,54.229096,46.097719,8.1313768,20.500255,1,54.349745,1.0458805,1
20333923,9.2183296,54.211832,46.079952,8.1318806,20.51688,1,54.33312,1.0458818,1
20334579,9.345843,54.180379,46.050125,8.1302534,20.549839,1,54.300161,1.0458848,1
20336400,9.7,54.092289,45.964946,8.1273431,20.640746,1,54.209254,1.0458928,1
20336400,9.7,54.092289,45.964946,8.1273431,20.640746,1,54.209254,1.0458928,1
20336400,9.7,54.092289,45.964946,8.1273431,20.640746,1,54.209254,1.0458928,1
20336957,9.4680423,54.127572,45.988382,8.1391899,20.587148,1,54.262852,1.045888,1
20338070,9.004127,54.233961,46.082382,8.1515788,20.464873,1,54.385127,1.0458768,1
20339562,8.3825876,54.394572,46.241681,8.1528908,20.305698,1,54.544302,1.0458629,1
20340000,8.2,54.442649,46.290327,8.1523222,20.259409,1,54.590591,1.0458589,1
20340000,8.2,54.442649,46.290327,8.1523222,20.259409,1,54.590591,1.0458589,1
20340000,8.2,54.442649,46.290327,8.1523222,20.259409,1,54.590591,1.0458589,1
20341887,7.675827,54.573751,46.416405,8.1573463,20.1236,1,54.7264,1.0458469,1
20343600,7.2,54.692408,46.530649,8.1617591,20.000861,1,54.849139,1.0458361,1
20343600,7.2,54.692408,46.530649,8.1617591,20.000861,1,54.849139,1.0458361,1
20343600,7.2,54.692408,46.530649,8.1617591,20.000861,1,54.849139,1.0458361,1
20347200,8.2,54.467859,46.328238,8.1396203,20.25452,1,54.59548,1.0458588,1
20347200,8.2,54.467859,46.328238,8.1396203,20.25452,1,54.59548,1.0458588,1
20347200,8.2,54.467859,46.328238,8.1396203,20.25452,1,54.59548,1.0458588,1
20350800,9.5,54.1494,46.024353,8.1250467,20.588339,1,54.261661,1.0458884,1
20350800,9.5,54.1494,46.024353,8.1250467,20.588339,1,54.261661,1.0458884,1
20354400,9.5,54.133766,46.000478,8.1332877,20.590805,1,54.259195,1.0458884,1
20354400,9.5,54.133766,46.000478,8.1332877,20.590805,1,54.259195,1.0458884,1
20354400,9.5,54.133766,46.000478,8.1332877,20.590805,1,54.259195,1.0458884,1
20355480,9.05,54.228204,46.08206,8.1461442,20.478398,1,54.371602,1.0458783,1
20357640,8.15,54.448049,46.289902,8.1581471,20.245463,1,54.604537,1.0458576,1
20358000,8,54.48807,46.329506,8.1585639,20.205865,1,54.644135,1.0458541,1
20358000,8,54.48807,46.329506,8.1585639,20.205865,1,54.644135,1.0458541,1
20358000,8,54.48807,46.329506,8.1585639,20.205865,1,54.644135,1.0458541,1
20361083,8.4281362,54.404819,46.263643,8.1411761,20.313811,1,54.536189,1.045864,1
20361600,8.5,54.390475,46.252009,8.1384658,20.331973,1,54.518027,1.0458657,1
20361600,8.5,54.390475,46.252009,8.1384658,20.331973,1,54.518027,1.0458657,1
20361600,8.5,54.390475,46.252009,8.1384658,20.331973,1,54.518027,1.0458657,1
20365200,8.7,54.334669,46.195176,8.1394937,20.384809,1,54.465191,1.0458703,1
20365200,8.7,54.334669,46.195176,8.1394937,20.384809,1,54.465191,1.0458703,1
20365200,8.7,54.334669,46.195176,8.1394937,20.384809,1,54.465191,1.0458703,1
20368800,9,54.261145,46.124783,8.1363617,20.461576,1,54.388424,1.0458771,1
20368800,9,54.261145,46.124783,8.1363617,20.461576,1,54.388424,1.0458771,1
20368800,9,54.261145,46.124783,8.1363617,20.461576,1,54.388424,1.0458771,1
20372400,9,54.25754,46.119272,8.1382686,20.462139,1,54.387861,1.0458771,1
20372400,9,54.25754,46.119272,8.1382686,20.462139,1,54.387861,1.0458771,1
20376000,8,54.493722,46.33982,8.153902,20.207076,1,54.642924,1.0458545,1
20376000,8,54.493722,46.33982,8.153902,20.207076,1,54.642924,1.0458545,1
20376000,8,54.493722,46.33982,8.153902,20.207076,1,54.642924,1.0458545,1
20379600,6.2,54.9309,46.755108,8.1757925,19.746123,1,55.103877,1.0458137,1
20379600,6.2,54.9309,46.755108,8.1757925,19.746123,1,55.103877,1.0458137,1
20383200,4,55.47256,47.273925,8.1986356,19.181913,1,55.668087,1.0457639,1
20383200,4,55.47256,47.273925,8.1986356,19.181913,1,55.668087,1.0457639,1
20383200,4,55.47256,47.273925,8.1986356,19.181913,1,55.668087,1.0457639,1
20384280,3.76,55.547674,47.354421,8.1932527,19.11698,1,55.73302,1.0457583,1
20386440,3.28,55.670334,47.476172,8.1941619,18.995281,1,55.854719,1.0457477,1
20386800,3.2,55.687559,47.491839,8.1957197,18.975898,1,55.874102,1.045746,1
20386800,3.2,55.687559,47.491839,8.1957197,18.975898,1,55.874102,1.045746,1
20386800,3.2,55.687559,47.491839,8.1957197,18.975898,1,55.874102,1.045746,1
20386829,3.19109,55.676904,47.492369,8.1845353,18.97299,1,55.82841,1.0457475,1
20386887,3.17327,55.643042,47.489264,8.153778,18.964248,1,55.739952,1.0457539,1
20386946,3.15545,55.595415,47.473464,8.1219509,18.948158,1,55.658842,1.0457638,1
20387004,3.13763,55.544481,47.440775,8.1037063,18.923997,1,55.585803,1.0457722,1
20387195,3.079232,55.361524,47.278581,8.0829426,18.81424,1,55.377025,1.0457914,1
20387430,3.0074421,55.130383,47.047601,8.0827814,18.651316,1,55.148369,1.0458113,1
20387800,2.8942966,54.773266,46.689423,8.0838425,18.390475,1,54.792053,1.0458411,1
20388438,2.6994841,54.158991,46.079535,8.0794561,17.946379,1,54.173535,1.0458937,1
20390209,2.1582971,52.4505,44.378903,8.0715968,16.709472,1,52.458512,1.0460387,1
20390400,2.1,52.266339,44.195337,8.0710024,16.576041,1,52.273959,1.0460545,1
20390400,2.1,52.266339,44.195337,8.0710025,16.576041,1,52.273959,1.0460545,1
20392171,2.1491988,52.212163,44.046103,8.1660606,16.477206,1,52.372794,1.0460437,1
20394000,2.2,52.180486,43.968619,8.2118672,16.436177,1,52.413823,1.0460389,1
20394000,2.2,52.180486,43.968619,8.2118672,16.436177,1,52.413823,1.0460389,1
20394000,2.2,52.180486,43.968619,8.2118672,16.436177,1,52.413823,1.0460389,1
20394815,2.3811317,52.161248,43.989315,8.1719328,16.521464,1,52.328536,1.0460467,1
20396445,2.743395,52.075035,43.918217,8.1568176,16.626521,1,52.223479,1.0460568,1
20397600,3,52.003608,43.839582,8.1640254,16.682909,1,52.167091,1.0460619,1
20397600,3,52.003608,43.839582,8.1640254,16.682909,1,52.167091,1.0460619,1
20397600,3,52.003608,43.839582,8.1640254,16.682909,1,52.167091,1.0460619,1
20400126,2.6492288,52.080619,43.9092,8.1714194,16.599226,1,52.250774,1.0460539,1
20401200,2.5,52.114378,43.940208,8.1741709,16.56294,1,52.28706,1.0460505,1
20401200,2.5,52.114378,43.940208,8.1741709,16.56294,1,52.28706,1.0460505,1
20401200,2.5,52.114378,43.940208,8.1741709,16.56294,1,52.28706,1.0460505,1
20404800,3.1,51.981479,43.82065,8.1608289,16.712994,1,52.137006,1.046064,1
20404800,3.1,51.981479,43.82065,8.1608289,16.712994,1,52.137006,1.046064,1
20404800,3.1,51.981479,43.82065,8.1608289,16.712994,1,52.137006,1.046064,1
20408400,2.6,52.092691,43.920825,8.1718661,16.586704,1,52.263296,1.0460528,1
20408400,2.6,52.092691,43.920825,8.1718661,16.586704,1,52.263296,1.0460528,1
20412000,2.7,52.074784,43.90722,8.1675632,16.611113,1,52.238887,1.046055,1
20412000,2.7,52.074784,43.90722,8.1675632,16.611113,1,52.238887,1.046055,1
20412000,2.7,52.074784,43.90722,8.1675632,16.611113,1,52.238887,1.046055,1
20415600,2,52.239029,44.060234,8.1787952,16.432789,1,52.417211,1.0460392,1
20415600,2,52.239029,44.060234,8.1787952,16.432789,1,52.417211,1.0460392,1
20415600,2,52.239029,44.060234,8.1787952,16.432789,1,52.417211,1.0460392,1
20415629,1.98947,52.252509,44.062303,8.1902055,16.431774,1,52.466826,1.0460374,1
20415687,1.96841,52.292149,44.070693,8.2214566,16.431884,1,52.563916,1.0460304,1
20415814,1.9225873,52.414886,44.135625,8.2792614,16.453263,1,52.754026,1.046009,1
20415982,1.8619828,52.600567,44.301265,8.2993018,16.519141,1,52.967862,1.0459892,1
20416253,1.7643614,52.912269,44.608995,8.303274,16.658173,1,53.27939,1.0459626,1
20416683,1.6090532,53.399007,45.093703,8.305304,16.888351,1,53.766019,1.0459208,1
20417256,1.402043,54.04862,45.736245,8.3123752,17.190332,1,54.419469,1.0458654,1
20418425,0.97973614,55.373298,47.048296,8.3250021,17.809066,1,55.749844,1.0457509,1
20419200,0.7,56.250878,47.917785,8.3330935,18.219169,1,56.630831,1.045675,1
20419200,0.7,56.250878,47.917785,8.3330935,18.219169,1,56.630831,1.045675,1
20419200,0.7,56.250878,47.917785,8.3330935,18.219169,1,56.630831,1.045675,1
20419363,0.73631679,56.296806,48.026703,8.2701035,18.283149,1,56.566851,1.0456803,1
20419393,0.74285381,56.303418,48.044886,8.2585319,18.294245,1,56.555755,1.0456815,1
20419422,0.74939084,56.307502,48.060109,8.2473927,18.304414,1,56.545586,1.045683,1
20419466,0.75919637,56.310995,48.077233,8.2337615,18.317671,1,56.532329,1.0456853,1
20419511,0.7690019,56.312173,48.08814,8.2240335,18.32856,1,56.52144,1.0456871,1
20419686,0.80793698,56.306297,48.099914,8.2063831,18.356011,1,56.493989,1.045691,1
20419861,0.84687205,56.294489,48.089562,8.2049267,18.368758,1,56.481242,1.0456923,1
20420082,0.89595602,56.281328,48.075506,8.2058225,18.380569,1,56.469431,1.0456933,1
20420385,0.96342455,56.264581,48.05905,8.2055309,18.397472,1,56.452528,1.0456947,1
20421083,1.1183366,56.226167,48.022229,8.2039383,18.437377,1,56.412623,1.0456983,1
20422447,1.4215475,56.1507,47.94938,8.2013204,18.51511,1,56.33489,1.0457052,1
20422800,1.5,56.131142,47.930439,8.2007024,18.535177,1,56.314823,1.0457069,1
20422800,1.5,56.131142,47.930439,8.2007024,18.535177,1,56.314823,1.0457069,1
